Wavelength,IR,Red,Orange,Yellow,Green,Blue,Pink,UV
939.633,29.1,-37.16,55.74,51.95,46.04,8.06,-24.99,90.92
939.801,-16.28,-56.89,-80.4,-56.56,4.6,0.16,32.22,-41.27
939.97,-53.76,45.71,4.44,-19.07,-34.86,-53.1,32.22,-98.48
940.138,-57.71,61.49,18.25,49.98,20.39,47.51,-26.96,-31.4
940.307,-59.68,31.9,-31.07,-26.96,101.28,57.38,44.06,-19.56
940.475,188.91,-35.18,47.84,49.98,-5.26,-31.4,55.9,23.84
940.643,33.05,85.17,6.41,20.39,53.93,-11.67,121.01,12
940.812,-14.3,-25.32,30.09,77.6,-21.04,-7.73,-36.83,-7.73
940.98,-32.06,-21.37,-3.45,22.36,-32.88,71.19,24.33,13.97
941.148,31.07,-37.16,32.06,-13.15,-5.26,-11.67,-19.07,27.79
941.317,17.26,12.17,79.41,73.66,-11.18,71.19,18.41,21.87
941.485,17.26,25.98,26.14,14.47,61.82,-5.75,-9.21,94.87
941.653,33.05,2.3,89.28,44.06,71.68,-47.19,14.47,2.14
941.821,29.1,-19.4,-76.45,-19.07,-21.04,-59.02,2.63,-3.78
941.99,-2.47,-11.51,0.49,-32.88,-23.02,-33.38,24.33,-7.73
942.158,44.88,-39.13,0.49,-21.04,-24.99,19.89,53.93,-35.35
942.326,25.15,-15.45,20.22,32.22,132.84,12,24.33,85
942.494,-81.38,-50.97,-35.02,-52.61,16.44,-47.19,12.5,13.97
942.662,15.29,-7.56,-38.97,6.58,44.06,-29.43,-1.32,-7.73
942.83,-20.22,31.9,59.68,36.17,87.47,25.81,-80.23,-1.81
942.998,-39.95,89.11,39.95,57.87,49.98,-41.27,-3.29,79.08
943.167,25.15,-17.43,-76.45,28.28,-44.72,73.16,26.31,-43.24
943.335,-4.44,-15.45,30.09,97.33,-23.02,39.62,-15.13,-15.62
943.503,-37.98,57.54,-11.34,4.6,121.01,35.68,51.95,-21.54
943.671,35.02,-25.32,120.84,34.2,44.06,-23.51,83.52,8.06
943.839,17.26,-31.24,-19.24,-1.32,20.39,29.76,-46.69,13.97
944.007,21.21,-29.27,71.52,-13.15,20.39,-82.7,-40.77,0.16
944.175,-0.49,14.14,26.14,22.36,55.9,27.79,81.55,-9.7
944.343,-73.49,-27.29,57.71,-32.88,75.63,73.16,75.63,29.76
944.51,-28.11,-60.83,-31.07,-5.26,-92.07,59.35,20.39,-25.48
944.678,-6.41,2.3,34.03,-82.21,-28.94,-9.7,-28.94,-3.78
944.846,-16.28,39.79,-86.32,30.25,42.09,61.33,12.5,81.05
945.014,-14.3,-17.43,-54.75,-34.86,40.12,-72.83,-13.15,-19.56
945.182,15.29,-11.51,0.49,32.22,22.36,-11.67,91.41,-51.13
945.35,15.29,-27.29,67.57,117.06,75.63,33.7,16.44,-3.78
945.518,-65.6,20.06,-27.13,14.47,-62.48,-5.75,10.52,-78.75
945.685,-10.36,25.98,20.22,79.58,8.55,57.38,-26.96,57.38
945.853,60.67,29.92,28.11,-9.21,-23.02,2.14,26.31,-51.13
946.021,-34.03,95.03,-23.18,12.5,-5.26,-17.59,40.12,47.51
946.189,-53.76,-11.51,-13.32,-11.18,69.71,47.51,22.36,4.11
946.356,-83.36,-58.86,30.09,-42.75,-34.86,-70.86,2.63,-64.94
946.524,19.24,-58.86,14.3,-19.07,0.66,-39.29,-66.42,-5.75
946.692,35.02,73.33,10.36,-23.02,91.41,-31.4,10.52,12
946.86,-0.49,10.19,28.11,121.01,-38.8,-41.27,93.39,-1.81
947.027,40.94,-35.18,12.33,-1.32,30.25,-35.35,-26.96,-114.27
947.195,31.07,27.95,-13.32,61.82,6.58,4.11,49.98,8.06
947.362,66.59,-3.62,61.65,6.58,0.66,27.79,-50.64,6.08
947.53,-12.33,-43.08,4.44,28.28,-60.5,-23.51,-13.15,27.79
947.698,-73.49,-43.08,26.14,-17.1,87.47,21.87,8.55,8.06
947.865,-18.25,51.63,22.2,20.39,10.52,49.49,122.98,-11.67
948.033,21.21,-39.13,39.95,48.01,-1.32,-5.75,-17.1,2.14
948.2,-95.19,35.84,-25.15,40.12,-30.91,-57.05,24.33,-11.67
948.368,-16.28,31.9,30.09,-13.15,-19.07,90.92,-5.26,15.95
948.535,-4.44,-23.35,-11.34,-38.8,48.01,2.14,-21.04,-9.7
948.703,66.59,39.79,-17.26,14.47,59.85,-3.78,-11.18,-31.4
948.87,23.18,-84.51,43.9,-42.75,34.2,-3.78,75.63,-5.75
949.038,17.26,-15.45,18.25,0.66,-30.91,2.14,22.36,-3.78
949.205,-26.14,-1.64,57.71,-13.15,6.58,17.92,-28.94,13.97
949.372,3.45,-5.59,34.03,16.44,24.33,-7.73,2.63,43.57
949.54,35.02,-25.32,-25.15,-15.13,-115.75,29.76,8.55,2.14
949.707,-6.41,63.46,2.47,105.22,12.5,17.92,8.55,41.6
949.874,13.32,-52.94,-23.18,-26.96,48.01,-51.13,24.33,-11.67
950.042,46.86,100.95,-74.48,18.41,18.41,-19.56,-76.29,79.08
950.209,-8.38,39.79,39.95,-7.23,44.06,-15.62,-32.88,-78.75
950.376,-20.22,-5.59,-1.48,51.95,36.17,-57.05,-17.1,2.14
950.544,13.32,-21.37,83.36,-17.1,42.09,-78.75,-24.99,-5.75
950.711,3.45,-11.51,51.79,-36.83,55.9,-21.54,18.41,-74.81
950.878,-34.03,104.89,6.41,-88.12,12.5,-45.21,-68.4,-17.59
951.045,52.78,-13.48,59.68,36.17,-17.1,27.79,-15.13,-13.65
951.212,50.8,-11.51,22.2,-68.4,-36.83,-37.32,36.17,10.03
951.38,27.13,51.63,61.65,40.12,48.01,-51.13,-7.23,25.81
951.547,-8.38,20.06,30.09,26.31,-90.1,-78.75,73.66,55.41
951.714,46.86,47.68,18.25,99.3,26.31,-27.46,85.49,19.89
951.881,42.91,4.27,10.36,-24.99,-9.21,-25.48,26.31,45.54
952.048,11.34,-118.05,85.33,93.39,16.44,8.06,-26.96,37.65
952.215,-39.95,35.84,34.03,-23.02,8.55,-96.51,-1.32,53.43
952.382,36.99,-47.02,-17.26,46.04,2.63,-19.56,85.49,45.54
952.549,-30.09,37.81,-35.02,38.14,-94.04,-72.83,44.06,-7.73
952.716,11.34,20.06,32.06,-62.48,6.58,-41.27,61.82,-7.73
952.883,-8.38,2.3,73.49,36.17,12.5,-23.51,75.63,67.24
953.05,-65.6,51.63,47.84,4.6,4.6,25.81,-50.64,-90.59
953.217,3.45,2.3,10.36,63.79,36.17,-5.75,59.85,12
953.384,-49.82,49.65,-17.26,48.01,-19.07,-17.59,16.44,-33.38
953.551,62.64,-27.29,12.33,28.28,-1.32,-100.46,-15.13,-84.67
953.718,13.32,-11.51,83.36,-36.83,61.82,-27.46,24.33,79.08
953.885,-87.3,12.17,-11.34,42.09,85.49,-3.78,12.5,15.95
954.052,15.29,35.84,-23.18,48.01,57.87,4.11,-19.07,-27.46
954.219,-91.25,39.79,53.76,51.95,-1.32,2.14,69.71,-70.86
954.385,-10.36,-15.45,10.36,73.66,-13.15,-43.24,-9.21,-25.48
954.552,-24.17,20.06,53.76,49.98,6.58,-37.32,-24.99,-25.48
954.719,25.15,-19.4,-33.05,26.31,-13.15,-21.54,36.17,-45.21
954.886,33.05,51.63,36.01,55.9,4.6,-17.59,-11.18,-11.67
955.053,62.64,18.09,22.2,-17.1,-13.15,-118.21,55.9,13.97
955.219,3.45,-13.48,20.22,-1.32,4.6,-53.1,32.22,-47.19
955.386,-41.92,0.33,81.38,-17.1,-40.77,0.16,-54.58,-11.67
955.553,-30.09,-27.29,10.36,-9.21,40.12,-43.24,32.22,-96.51
955.719,36.99,-7.56,-64.61,91.41,-36.83,29.76,-11.18,-35.35
955.886,-30.09,24,-25.15,51.95,-3.29,35.68,42.09,-15.62
956.053,-87.3,-23.35,2.47,63.79,34.2,19.89,38.14,17.92
956.219,-20.22,-84.51,-50.8,8.55,-9.21,8.06,2.63,43.57
956.386,29.1,-19.4,36.01,0.66,79.58,-17.59,89.44,-106.37
956.553,-12.33,-9.54,2.47,10.52,-15.13,33.7,24.33,-55.08
956.719,60.67,-41.1,-13.32,97.33,34.2,33.7,-13.15,-57.05
956.886,25.15,33.87,4.44,48.01,59.85,33.7,8.55,13.97
957.052,-20.22,-66.75,10.36,59.85,-1.32,0.16,-56.56,15.95
957.219,3.45,4.27,-21.21,40.12,44.06,13.97,22.36,-106.37
957.385,7.4,-29.27,0.49,18.41,-11.18,-47.19,14.47,-25.48
957.552,-12.33,-37.16,36.01,-21.04,28.28,35.68,77.6,-19.56
957.718,-61.65,-43.08,26.14,44.06,-21.04,31.73,46.04,4.11
957.885,15.29,8.22,12.33,-32.88,-1.32,-110.32,59.85,-5.75
958.051,-36.01,-39.13,-15.29,32.22,42.09,-33.38,48.01,43.57
958.217,1.48,12.17,-78.42,34.2,-21.04,-7.73,95.36,-47.19
958.384,27.13,0.33,37.98,53.93,42.09,-9.7,-7.23,0.16
958.55,76.45,0.33,8.38,18.41,-15.13,51.46,24.33,-47.19
958.717,17.26,25.98,-25.15,-11.18,-52.61,12,44.06,-13.65
958.883,-51.79,-21.37,20.22,107.2,-86.15,-17.59,69.71,-31.4
959.049,-2.47,-31.24,47.84,93.39,-3.29,71.19,-40.77,17.92
959.216,23.18,-45.05,-60.67,-23.02,-11.18,-68.89,34.2,25.81
959.382,-16.28,-1.64,-66.59,10.52,16.44,-68.89,6.58,29.76
959.548,29.1,43.73,41.92,2.63,28.28,-53.1,32.22,-25.48
959.714,-55.74,-31.24,37.98,-17.1,-3.29,-49.16,99.3,13.97
959.881,-55.74,22.03,-66.59,67.74,34.2,-118.21,36.17,-53.1
960.047,-2.47,-54.91,59.68,4.6,-60.5,-19.56,57.87,-33.38
960.213,-49.82,2.3,22.2,10.52,75.63,8.06,107.2,-7.73
960.379,46.86,0.33,32.06,26.31,10.52,51.46,-99.96,-55.08
960.545,-65.6,25.98,-9.37,103.25,10.52,33.7,55.9,-31.4
960.711,33.05,37.81,-33.05,-9.21,-46.69,-19.56,51.95,49.49
960.877,-55.74,-48.99,-48.83,-21.04,32.22,65.27,30.25,-118.21
961.044,31.07,-3.62,41.92,2.63,69.71,-11.67,4.6,33.7
961.21,9.37,49.65,39.95,-9.21,75.63,-5.75,42.09,92.89
961.376,11.34,20.06,22.2,-42.75,-70.37,39.62,65.76,41.6
961.542,1.48,14.14,18.25,44.06,59.85,-25.48,48.01,6.08
961.708,25.15,-1.64,2.47,26.31,55.9,-19.56,-11.18,2.14
961.874,-45.87,51.63,-27.13,22.36,53.93,29.76,-42.75,-1.81
962.04,-18.25,51.63,4.44,-7.23,-5.26,8.06,14.47,31.73
962.206,-55.74,-43.08,45.87,2.63,4.6,59.35,18.41,-33.38
962.372,33.05,-5.59,8.38,-24.99,38.14,-21.54,22.36,-39.29
962.538,-37.98,37.81,-35.02,10.52,4.6,45.54,-11.18,10.03
962.703,-6.41,27.95,37.98,-50.64,-5.26,25.81,28.28,-39.29
962.869,46.86,-27.29,57.71,12.5,0.66,-55.08,-66.42,-61
963.035,-41.92,55.57,-1.48,6.58,46.04,-5.75,34.2,-11.67
963.201,-14.3,-31.24,12.33,12.5,22.36,-27.46,28.28,53.43
963.367,-37.98,-41.1,34.03,-64.45,46.04,-21.54,36.17,21.87
963.533,40.94,20.06,45.87,61.82,-11.18,-82.7,119.03,69.22
963.698,25.15,-15.45,55.74,-48.67,119.03,-15.62,0.66,49.49
963.864,27.13,6.25,-64.61,91.41,-32.88,-47.19,57.87,-3.78
964.03,-6.41,-5.59,2.47,69.71,22.36,-5.75,4.6,31.73
964.196,-77.44,37.81,59.68,75.63,-32.88,8.06,-62.48,-43.24
964.361,13.32,31.9,22.2,4.6,10.52,25.81,-5.26,-55.08
964.527,1.48,41.76,-15.29,32.22,83.52,0.16,93.39,41.6
964.693,3.45,10.19,57.71,26.31,42.09,-23.51,6.58,-15.62
964.858,9.37,-15.45,-15.29,24.33,81.55,0.16,28.28,-33.38
965.024,29.1,-25.32,-1.48,-24.99,-1.32,19.89,53.93,-141.89
965.19,-32.06,6.25,69.55,61.82,107.2,12,6.58,29.76
965.355,-14.3,79.25,43.9,36.17,-28.94,-15.62,51.95,-96.51
965.521,-4.44,12.17,12.33,-5.26,-7.23,-7.73,51.95,-1.81
965.686,36.99,61.49,-23.18,-34.86,24.33,0.16,-42.75,51.46
965.852,-8.38,-56.89,-13.32,0.66,34.2,-17.59,36.17,29.76
966.018,-37.98,2.3,10.36,-23.02,14.47,-100.46,16.44,-19.56
966.183,-18.25,-41.1,45.87,81.55,32.22,0.16,63.79,-78.75
966.349,-16.28,-3.62,45.87,46.04,8.55,15.95,75.63,4.11
966.514,15.29,-21.37,-35.02,113.11,-23.02,27.79,48.01,31.73
966.679,-18.25,65.44,91.25,59.85,-11.18,-21.54,4.6,-3.78
966.845,33.05,-7.56,107.03,-30.91,18.41,-23.51,26.31,-35.35
967.01,38.97,29.92,-17.26,57.87,24.33,27.79,34.2,61.33
967.176,-26.14,55.57,-88.29,-23.02,12.5,8.06,55.9,-39.29
967.341,17.26,-50.97,-60.67,42.09,55.9,-5.75,14.47,37.65
967.506,11.34,75.3,2.47,18.41,85.49,4.11,51.95,-7.73
967.672,-14.3,18.09,-52.78,-23.02,-58.53,0.16,-1.32,-19.56
967.837,-14.3,-123.97,10.36,89.44,-7.23,6.08,81.55,-11.67
968.002,15.29,41.76,61.65,32.22,-5.26,19.89,26.31,37.65
968.168,9.37,12.17,51.79,-9.21,-74.31,-51.13,8.55,47.51
968.333,11.34,16.11,-7.4,6.58,42.09,21.87,44.06,21.87
968.498,-41.92,4.27,-38.97,-3.29,-1.32,-74.81,-42.75,-11.67
968.663,-2.47,-15.45,16.28,69.71,83.52,25.81,81.55,31.73
968.829,68.56,-31.24,34.03,44.06,16.44,-5.75,49.98,12
968.994,56.72,-3.62,-13.32,-11.18,77.6,-33.38,-44.72,33.7
969.159,23.18,-41.1,4.44,-58.53,24.33,-21.54,-46.69,51.46
969.324,3.45,-50.97,16.28,81.55,42.09,17.92,55.9,8.06
969.489,15.29,57.54,-15.29,20.39,-17.1,-7.73,57.87,2.14
969.654,-4.44,-13.48,-23.18,-21.04,40.12,-51.13,-9.21,-31.4
969.82,9.37,20.06,55.74,77.6,6.58,29.76,46.04,37.65
969.985,9.37,-56.89,-5.43,22.36,-26.96,-39.29,18.41,0.16
970.15,-24.17,91.08,8.38,2.63,71.68,23.84,42.09,21.87
970.315,88.29,-70.7,4.44,-40.77,-13.15,35.68,46.04,21.87
970.48,62.64,24,-3.45,-56.56,-34.86,29.76,44.06,10.03
970.645,-6.41,16.11,-19.24,-30.91,-17.1,-1.81,-7.23,-74.81
970.81,-37.98,-80.56,36.01,12.5,69.71,-43.24,69.71,6.08
970.975,40.94,-23.35,8.38,-52.61,-66.42,-74.81,-80.23,31.73
971.14,84.34,-1.64,49.82,-7.23,-7.23,-72.83,28.28,4.11
971.305,21.21,-33.21,-13.32,87.47,30.25,-112.29,-3.29,-9.7
971.47,1.48,-5.59,93.22,-30.91,-24.99,25.81,46.04,94.87
971.634,100.13,57.54,-92.23,-5.26,-52.61,13.97,-50.64,12
971.799,9.37,57.54,0.49,93.39,-40.77,-21.54,-82.21,-25.48
971.964,-28.11,-1.64,20.22,59.85,-42.75,13.97,36.17,39.62
972.129,35.02,18.09,-78.42,-19.07,42.09,-49.16,-11.18,-39.29
972.294,-26.14,31.9,-36.99,-15.13,-1.32,39.62,32.22,-68.89
972.459,23.18,-82.53,-27.13,26.31,4.6,10.03,-42.75,-94.54
972.623,-26.14,-11.51,-19.24,-15.13,-111.8,-35.35,-58.53,67.24
972.788,27.13,2.3,10.36,-5.26,81.55,-1.81,150.6,61.33
972.953,-0.49,31.9,-11.34,30.25,28.28,-1.81,-23.02,6.08
973.118,-0.49,18.09,28.11,-78.26,-17.1,-23.51,97.33,25.81
973.282,-26.14,-23.35,-21.21,61.82,6.58,-102.43,-34.86,29.76
973.447,27.13,27.95,-33.05,36.17,10.52,2.14,20.39,-19.56
973.612,-8.38,24,-35.02,-36.83,20.39,21.87,26.31,-55.08
973.776,29.1,-60.83,69.55,-30.91,-40.77,10.03,6.58,-11.67
973.941,33.05,8.22,-68.56,24.33,-21.04,-11.67,34.2,10.03
974.106,23.18,-5.59,8.38,-15.13,61.82,-94.54,99.3,-23.51
974.27,62.64,-23.35,73.49,-44.72,-23.02,-62.97,-15.13,31.73
974.435,-45.87,65.44,6.41,-21.04,34.2,-33.38,-60.5,25.81
974.599,-0.49,106.87,65.6,91.41,-40.77,-43.24,8.55,8.06
974.764,5.43,-5.59,-31.07,-15.13,-15.13,-25.48,-48.67,-37.32
974.928,36.99,12.17,39.95,75.63,109.17,-43.24,24.33,-21.54
975.093,17.26,-56.89,24.17,-13.15,-34.86,23.84,57.87,-21.54
975.257,-6.41,-47.02,-48.83,57.87,20.39,21.87,10.52,-5.75
975.422,-41.92,-15.45,36.01,38.14,69.71,49.49,26.31,-61
975.586,-4.44,71.35,36.01,-19.07,75.63,2.14,55.9,-29.43
975.751,7.4,-74.64,-3.45,-24.99,53.93,-25.48,18.41,-17.59
975.915,-10.36,-17.43,-27.13,85.49,-24.99,-51.13,-40.77,21.87
976.079,-10.36,77.27,-56.72,-56.56,-9.21,-29.43,-13.15,-68.89
976.244,-63.63,-21.37,-13.32,28.28,-21.04,12,-21.04,13.97
976.408,-24.17,22.03,14.3,26.31,-36.83,-86.64,42.09,-72.83
976.572,-53.76,39.79,-17.26,91.41,53.93,-29.43,-48.67,19.89
976.737,-12.33,-21.37,-1.48,32.22,-9.21,25.81,28.28,19.89
976.901,-39.95,6.25,22.2,59.85,18.41,-62.97,38.14,-5.75
977.065,-2.47,24,36.01,2.63,95.36,-5.75,-9.21,-47.19
977.23,-85.33,-41.1,85.33,-13.15,-3.29,-7.73,-13.15,8.06
977.394,-30.09,-33.21,49.82,38.14,22.36,12,0.66,63.3
977.558,3.45,0.33,34.03,20.39,-64.45,47.51,44.06,-27.46
977.722,1.48,-9.54,-29.1,-21.04,44.06,-23.51,-34.86,-45.21
977.886,35.02,85.17,34.03,34.2,71.68,12,75.63,6.08
978.051,-45.87,-1.64,10.36,97.33,30.25,-90.59,18.41,-45.21
978.215,-30.09,10.19,-42.91,4.6,69.71,-29.43,61.82,-29.43
978.379,19.24,-17.43,-74.48,49.98,22.36,-23.51,4.6,-7.73
978.543,36.99,18.09,39.95,-17.1,-13.15,12,71.68,57.38
978.707,7.4,14.14,83.36,46.04,-11.18,-61,-23.02,47.51
978.871,68.56,-25.32,-15.29,18.41,-52.61,-33.38,-32.88,-68.89
979.035,-45.87,8.22,-60.67,65.76,53.93,23.84,16.44,49.49
979.199,-20.22,25.98,65.6,53.93,14.47,-11.67,79.58,-53.1
979.363,7.4,24,75.46,44.06,44.06,-17.59,18.41,-41.27
979.527,25.15,57.54,-9.37,16.44,14.47,-94.54,14.47,-25.48
979.691,-24.17,-5.59,36.01,-5.26,12.5,-9.7,8.55,41.6
979.855,56.72,-5.59,-54.75,42.09,-5.26,-11.67,18.41,-21.54
980.019,74.48,12.17,12.33,4.6,26.31,41.6,-32.88,-5.75
980.183,-18.25,57.54,14.3,89.44,22.36,6.08,30.25,-27.46
980.347,13.32,43.73,2.47,-3.29,34.2,-23.51,-3.29,-78.75
980.511,-14.3,67.41,45.87,14.47,-17.1,6.08,-1.32,-1.81
980.675,-2.47,20.06,-27.13,-17.1,40.12,77.11,-13.15,-25.48
980.838,-36.01,63.46,-64.61,2.63,4.6,67.24,-121.66,-41.27
981.002,7.4,-11.51,57.71,97.33,-13.15,-53.1,20.39,39.62
981.166,78.42,75.3,0.49,61.82,40.12,-35.35,55.9,-9.7
981.33,-37.98,-50.97,41.92,40.12,-32.88,-64.94,-26.96,63.3
981.494,-36.01,-43.08,-1.48,44.06,32.22,-64.94,6.58,43.57
981.657,-59.68,-13.48,77.44,-48.67,-24.99,-45.21,-42.75,67.24
981.821,17.26,39.79,79.41,14.47,51.95,-19.56,55.9,-53.1
981.985,64.61,12.17,79.41,79.58,32.22,73.16,2.63,4.11
982.149,-26.14,-86.48,43.9,75.63,-28.94,-88.62,-38.8,-13.65
982.312,-55.74,79.25,85.33,73.66,75.63,108.68,59.85,79.08
982.476,-0.49,27.95,2.47,63.79,-5.26,-31.4,-15.13,39.62
982.64,155.37,61.49,12.33,12.5,73.66,49.49,18.41,-61
982.803,-65.6,-23.35,-46.86,-15.13,-34.86,0.16,34.2,-47.19
982.967,35.02,41.76,-108.02,69.71,-15.13,-1.81,-9.21,29.76
983.13,-69.55,53.6,18.25,42.09,14.47,29.76,4.6,53.43
983.294,-73.49,35.84,0.49,12.5,99.3,-59.02,-21.04,-5.75
983.457,23.18,29.92,-29.1,-1.32,71.68,-35.35,-13.15,45.54
983.621,-36.01,-21.37,-27.13,-26.96,73.66,-35.35,-36.83,6.08
983.784,11.34,4.27,28.11,71.68,20.39,-17.59,28.28,12
983.948,108.02,41.76,-27.13,-9.21,38.14,65.27,36.17,0.16
984.111,90.26,35.84,12.33,-5.26,-5.26,-68.89,10.52,-9.7
984.275,17.26,-29.27,43.9,-66.42,-70.37,-64.94,-32.88,-15.62
984.438,31.07,71.35,18.25,-1.32,-7.23,-68.89,18.41,-19.56
984.602,38.97,-3.62,26.14,-3.29,10.52,-13.65,16.44,51.46
984.765,3.45,43.73,73.49,0.66,14.47,-74.81,-38.8,-21.54
984.928,27.13,24,57.71,-13.15,59.85,51.46,-28.94,59.35
985.092,-49.82,-19.4,-29.1,-9.21,12.5,41.6,48.01,37.65
985.255,-10.36,25.98,110.98,24.33,16.44,31.73,-32.88,-55.08
985.418,9.37,79.25,51.79,-9.21,51.95,-74.81,53.93,-39.29
985.582,50.8,-3.62,55.74,12.5,30.25,-21.54,46.04,-13.65
985.745,-16.28,-80.56,-11.34,65.76,49.98,-37.32,30.25,-3.78
985.908,15.29,-19.4,-15.29,-19.07,-9.21,-19.56,-48.67,47.51
986.071,15.29,83.19,12.33,48.01,-82.21,-43.24,-62.48,-49.16
986.235,151.42,-5.59,69.55,8.55,30.25,-53.1,-7.23,-21.54
986.398,-20.22,-35.18,-7.4,26.31,30.25,-23.51,-3.29,49.49
986.561,13.32,33.87,-17.26,38.14,-26.96,-31.4,12.5,-19.56
986.724,-41.92,-11.51,79.41,69.71,57.87,-5.75,28.28,-17.59
986.887,17.26,0.33,37.98,-26.96,85.49,-53.1,2.63,15.95
987.051,-26.14,-15.45,77.44,0.66,46.04,-3.78,-17.1,-13.65
987.214,-12.33,39.79,-7.4,124.95,49.98,-3.78,59.85,-53.1
987.377,38.97,-66.75,-5.43,36.17,-32.88,19.89,-11.18,35.68
987.54,137.61,118.7,118.87,111.14,166.38,118.54,186.11,154.05
987.703,-30.09,-21.37,69.55,-32.88,14.47,-55.08,34.2,2.14
987.866,-43.9,-5.59,22.2,-66.42,-60.5,-1.81,-30.91,-17.59
988.029,-12.33,-17.43,8.38,40.12,24.33,-1.81,-19.07,-49.16
988.192,-41.92,-58.86,32.06,53.93,30.25,-72.83,-30.91,-7.73
988.355,66.59,2.3,16.28,-19.07,24.33,4.11,4.6,31.73
988.518,-10.36,-11.51,-48.83,36.17,89.44,-7.73,97.33,-37.32
988.681,3.45,-35.18,-1.48,81.55,-30.91,6.08,97.33,-31.4
988.844,-55.74,10.19,83.36,8.55,0.66,25.81,4.6,-78.75
989.007,50.8,-43.08,16.28,28.28,-32.88,45.54,38.14,-41.27
989.169,-55.74,-35.18,43.9,-21.04,12.5,-72.83,-50.64,21.87
989.332,-4.44,-39.13,-13.32,-5.26,-11.18,-51.13,34.2,-41.27
989.495,-32.06,24,57.71,-28.94,-34.86,13.97,-68.4,17.92
989.658,5.43,-19.4,-21.21,28.28,-34.86,-31.4,-11.18,-143.86
989.821,7.4,31.9,59.68,18.41,34.2,-49.16,51.95,-19.56
989.984,60.67,-35.18,30.09,53.93,-32.88,17.92,-23.02,-47.19
990.146,-36.01,57.54,4.44,-32.88,-9.21,25.81,77.6,23.84
990.309,13.32,-5.59,47.84,109.17,-52.61,-33.38,-1.32,13.97
990.472,3.45,-23.35,71.52,30.25,22.36,-19.56,-19.07,-23.51
990.635,9.37,-56.89,53.76,-24.99,107.2,-13.65,-38.8,4.11
990.797,31.07,16.11,30.09,-23.02,-24.99,15.95,42.09,-9.7
990.96,-32.06,-86.48,-21.21,0.66,-72.34,-62.97,-3.29,21.87
991.123,23.18,4.27,8.38,0.66,-86.15,-45.21,8.55,12
991.285,-28.11,-25.32,-23.18,48.01,57.87,-76.78,59.85,-29.43
991.448,-18.25,-29.27,-52.78,24.33,42.09,12,-17.1,47.51
991.61,33.05,10.19,45.87,8.55,6.58,-7.73,-13.15,-47.19
991.773,5.43,-45.05,-54.75,32.22,14.47,15.95,0.66,31.73
991.936,56.72,-11.51,24.17,-15.13,36.17,-51.13,22.36,12
992.098,70.53,-1.64,0.49,4.6,91.41,-47.19,51.95,45.54
992.261,-0.49,12.17,-7.4,67.74,-23.02,-9.7,8.55,33.7
992.423,-26.14,-19.4,-29.1,44.06,6.58,-47.19,18.41,2.14
992.586,31.07,4.27,32.06,-7.23,49.98,-15.62,-1.32,21.87
992.748,5.43,51.63,-42.91,24.33,-21.04,-17.59,20.39,4.11
992.91,68.56,37.81,-15.29,2.63,-21.04,-102.43,75.63,19.89
993.073,29.1,-47.02,59.68,6.58,28.28,-49.16,38.14,-1.81
993.235,3.45,-3.62,-38.97,-9.21,30.25,-55.08,-21.04,-21.54
993.398,13.32,67.41,55.74,32.22,-15.13,-59.02,83.52,-70.86
993.56,-4.44,0.33,26.14,44.06,12.5,33.7,48.01,0.16
993.722,-24.17,57.54,63.63,81.55,-19.07,12,-7.23,35.68
993.885,42.91,37.81,65.6,36.17,-17.1,-25.48,32.22,-47.19
994.047,-8.38,8.22,16.28,8.55,53.93,-47.19,-88.12,17.92
994.209,19.24,63.46,28.11,32.22,83.52,29.76,28.28,21.87
994.372,-51.79,-9.54,8.38,77.6,-13.15,-31.4,-40.77,33.7
994.534,76.45,67.41,43.9,61.82,-32.88,10.03,26.31,-3.78
994.696,31.07,-33.21,16.28,46.04,73.66,-64.94,-76.29,-53.1
994.858,-34.03,2.3,-38.97,-101.94,-36.83,-11.67,28.28,-25.48
995.021,-36.01,-17.43,45.87,8.55,42.09,-45.21,32.22,-51.13
995.183,38.97,-60.83,0.49,40.12,32.22,-3.78,16.44,-17.59
995.345,46.86,63.46,37.98,-30.91,2.63,-35.35,14.47,-31.4
995.507,13.32,10.19,4.44,87.47,63.79,-80.73,34.2,-64.94
995.669,-47.84,-70.7,95.19,12.5,-11.18,-72.83,28.28,4.11
995.831,74.48,-5.59,53.76,44.06,-15.13,55.41,-36.83,8.06
995.993,-26.14,-11.51,-19.24,-26.96,59.85,10.03,22.36,-3.78
996.155,-85.33,14.14,14.3,12.5,24.33,-96.51,16.44,57.38
996.317,35.02,-27.29,-60.67,83.52,-82.21,-33.38,38.14,-3.78
996.48,-69.55,-17.43,4.44,14.47,34.2,29.76,-97.99,27.79
996.642,-12.33,24,-52.78,53.93,79.58,-23.51,34.2,-5.75
996.804,54.75,-43.08,57.71,38.14,42.09,0.16,44.06,4.11
996.965,88.29,-9.54,61.65,105.22,51.95,2.14,-5.26,-41.27
997.127,38.97,-50.97,24.17,-13.15,14.47,25.81,12.5,19.89
997.289,-26.14,10.19,-40.94,75.63,-58.53,-21.54,16.44,4.11
997.451,-8.38,-17.43,83.36,67.74,-46.69,4.11,-1.32,-29.43
997.613,-41.92,35.84,28.11,20.39,51.95,-3.78,-58.53,-15.62
997.775,29.1,29.92,-13.32,81.55,117.06,59.35,38.14,63.3
997.937,1.48,-50.97,12.33,18.41,57.87,-23.51,-34.86,8.06
